id;Doc. Date;Order qty;PCS delivered;HL delivered;MACO/HL ;Postal Code;Sous groupement;Subrand;Unidade do container;Container Size;Latitude;Longitude;TTC;Litragem do container;Preco/L
4174;10/07/2020;1;70;4.2;224.5997572;56500;COZIGOU  ;LEFFE ROYALE;1;6;47.8546;-2.8348;22.774752;6;3.795792
4176;10/07/2020;2;140;8.4;150.689825;56500;COZIGOU  ;LEFFE BLONDE;1;6;47.8546;-2.8348;17.5390992;6;2.9231832
4184;10/07/2020;2;140;8.4;167.1285306;71100;SOREDIS;HOEGAARDEN ROSEE;1;6;46.7633;4.8393;19.09908;6;3.18318
4186;10/07/2020;26;1820;109.2;150.689825;62120;BEDAGUE;LEFFE BLONDE;1;6;50.6177;2.3964;17.5390992;6;2.9231832
4200;10/07/2020;7;966;41.1516;135.3028149;16100;GIE SELECTOR;GOOSE;12;0.355;45.7167;-0.3;18.6729408;4.26;4.383319437
4202;10/07/2020;35;2100;178.92;128.5255592;16100;GIE SELECTOR;CORONA EXTRA;24;0.355;45.7167;-0.3;26.3094624;8.52;3.08796507
4214;10/07/2020;30;30;2.376;118.1400003;62120;BEDAGUE;KWAK;24;0.33;50.6177;2.3964;24.7392;7.92;3.123636364
4215;10/07/2020;3;180;14.256;186.9042007;62120;BEDAGUE;TRIPLE KARMELIET;24;0.33;50.6177;2.3964;28.4544;7.92;3.592727273
4219;10/07/2020;2;140;8.4;224.5997572;62120;BEDAGUE;LEFFE ROYALE;1;6;50.6177;2.3964;22.774752;6;3.795792
22787;07/10/2020;72;72;5.7024;102.054025;18000;SCHOEN;BUD;24;0.33;47.0833;2.4;22.943808;7.92;2.896945455
4221;10/07/2020;10;10;0.6;211.631664;62120;BEDAGUE;LEFFE ROYALE;1;6;50.6177;2.3964;22.774752;6;3.795792
4223;10/07/2020;10;700;42;140.097307;79240;SCOB;HOEGAARDEN WHITE;1;6;46.6;-0.5582;16.2896832;6;2.7149472
4229;10/07/2020;10;10;0.792;158.768787;94000;J.MILLIET BERCY BISTROT CASH;HOEGAARDEN WHITE;24;0.33;48.7833;2.4667;21.5405568;7.92;2.719767273
4235;10/07/2020;60;60;4.752;171.6145753;94000;J.MILLIET BERCY BISTROT CASH;LEFFE BLONDE;24;0.33;48.7833;2.4667;23.628672;7.92;2.983418182
4239;10/07/2020;15;15;0.9;186.7078982;94000;J.MILLIET BERCY BISTROT CASH;GOOSE;1;6;48.7833;2.4667;22.6058976;6;3.7676496
4241;10/07/2020;40;40;2.4;224.5997572;94000;J.MILLIET BERCY BISTROT CASH;LEFFE ROYALE;1;6;48.7833;2.4667;22.9749696;6;3.8291616
4243;10/07/2020;20;20;1.2;167.1285306;94000;J.MILLIET BERCY BISTROT CASH;HOEGAARDEN ROSEE;1;6;48.7833;2.4667;19.266984;6;3.211164
4245;10/07/2020;10;10;0.6;195.3340351;94000;J.MILLIET BERCY BISTROT CASH;TRIPLE KARMELIET;1;6;48.7833;2.4667;21.952008;6;3.658668
4247;10/07/2020;30;30;1.8;195.5874479;94000;J.MILLIET BERCY BISTROT CASH;LEFFE RUBY;1;6;48.7833;2.4667;22.9749696;6;3.8291616
4251;10/07/2020;20;20;1.2;140.097307;13320;France BOISSONS;HOEGAARDEN WHITE;1;6;43.4522;5.413;16.845408;6;2.807568
4260;10/07/2020;1;60;4.752;171.6145753;13320;France BOISSONS;LEFFE BLONDE;24;0.33;43.4522;5.413;23.950656;7.92;3.024072727
22792;07/10/2020;24;24;1.9008;102.054025;7170;BOISSONS SOFABO SA;BUD;24;0.33;44.501;4.4841;22.943808;7.92;2.896945455
4262;10/07/2020;1;70;4.2;150.689825;13320;France BOISSONS;LEFFE BLONDE;1;6;43.4522;5.413;18.137448;6;3.022908
4264;10/07/2020;1;60;4.752;158.768787;13320;France BOISSONS;HOEGAARDEN WHITE;24;0.33;43.4522;5.413;21.8340864;7.92;2.756829091
4265;10/07/2020;3;210;12.6;128.264406;62120;BEDAGUE;KWAK;1;6;50.6177;2.3964;18.0936;6;3.0156
4267;10/07/2020;2;140;8.4;140.097307;62120;BEDAGUE;HOEGAARDEN WHITE;1;6;50.6177;2.3964;16.2896832;6;2.7149472
4268;10/07/2020;1;70;4.2;217.4492633;62120;BEDAGUE;LEFFE RITUEL 9;1;6;50.6177;2.3964;22.774752;6;3.795792
4269;10/07/2020;2;140;8.4;195.5874479;62120;BEDAGUE;LEFFE RUBY;1;6;50.6177;2.3964;22.774752;6;3.795792
4271;10/07/2020;1;70;4.2;167.1285306;62120;BEDAGUE;HOEGAARDEN ROSEE;1;6;50.6177;2.3964;19.09908;6;3.18318
4272;10/07/2020;6;420;25.2;195.3340351;62120;BEDAGUE;TRIPLE KARMELIET;1;6;50.6177;2.3964;21.996;6;3.666
4273;10/07/2020;1;70;4.2;224.5997572;62120;BEDAGUE;LEFFE ROYALE;1;6;50.6177;2.3964;22.774752;6;3.795792
4292;10/07/2020;3;210;12.6;140.097307;70300;BURGEY ROBERT ET FILS;HOEGAARDEN WHITE;1;6;47.7954;6.4907;16.2896832;6;2.7149472
4293;10/07/2020;6;420;25.2;150.689825;70300;BURGEY ROBERT ET FILS;LEFFE BLONDE;1;6;47.7954;6.4907;17.5390992;6;2.9231832
4295;10/07/2020;1;70;4.2;186.7078982;70300;BURGEY ROBERT ET FILS;GOOSE;1;6;47.7954;6.4907;22.6512;6;3.7752
4307;10/07/2020;20;20;1.584;118.1400003;71570;MURGIER;KWAK;24;0.33;46.2455;4.7422;24.6897216;7.92;3.117389091
4311;10/07/2020;210;210;12.6;150.689825;71570;MURGIER;LEFFE BLONDE;1;6;46.2455;4.7422;17.8943688;6;2.9823948
4312;10/07/2020;24;24;1.44;195.5874479;71570;MURGIER;LEFFE RUBY;1;6;46.2455;4.7422;22.9749696;6;3.8291616
4316;10/07/2020;24;1680;100.8;150.689825;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;1;6;46.8354;-0.7778;17.5390992;6;2.9231832
4317;10/07/2020;1;60;5.112;128.5255592;85700;VINS REMY LIBOUREAU;CORONA EXTRA;24;0.355;46.8354;-0.7778;24.992208;8.52;2.933357746
4319;10/07/2020;30;30;2.376;158.768787;85700;VINS REMY LIBOUREAU;HOEGAARDEN WHITE;24;0.33;46.8354;-0.7778;21.2583168;7.92;2.684130909
4320;10/07/2020;10;10;0.792;186.9042007;85700;VINS REMY LIBOUREAU;TRIPLE KARMELIET;24;0.33;46.8354;-0.7778;28.4544;7.92;3.592727273
4321;10/07/2020;10;10;0.792;118.1400003;85700;VINS REMY LIBOUREAU;KWAK;24;0.33;46.8354;-0.7778;24.7392;7.92;3.123636364
4322;10/07/2020;30;30;2.376;171.6145753;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;24;0.33;46.8354;-0.7778;23.319072;7.92;2.944327273
4323;10/07/2020;10;10;0.792;170.7547101;85700;VINS REMY LIBOUREAU;LEFFE RUBY;24;0.33;46.8354;-0.7778;24.7854096;7.92;3.129470909
4324;10/07/2020;2;140;8.4;140.097307;85700;VINS REMY LIBOUREAU;HOEGAARDEN WHITE;1;6;46.8354;-0.7778;16.2896832;6;2.7149472
22434;06/10/2020;70;70;4.2;127.984305;70300;BURGEY ROBERT ET FILS;BUD;1;6;47.7954;6.4907;15.7747752;6;2.6291292
4327;10/07/2020;8;560;33.6;150.689825;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;1;6;46.8354;-0.7778;17.5390992;6;2.9231832
4328;10/07/2020;20;20;1.2;147.3794093;85700;VINS REMY LIBOUREAU;LEFFE BRUNE;1;6;46.8354;-0.7778;18.673704;6;3.112284
4329;10/07/2020;5;350;21;195.5874479;85700;VINS REMY LIBOUREAU;LEFFE RUBY;1;6;46.8354;-0.7778;22.774752;6;3.795792
4330;10/07/2020;1;70;4.2;167.1285306;85700;VINS REMY LIBOUREAU;HOEGAARDEN ROSEE;1;6;46.8354;-0.7778;19.09908;6;3.18318
4340;10/07/2020;4;240;19.008;186.9042007;59494;SOREDIS;TRIPLE KARMELIET;24;0.33;50.3667;3.4833;28.4544;7.92;3.592727273
4341;10/07/2020;280;280;16.8;150.689825;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;1;6;46.8354;-0.7778;17.5390992;6;2.9231832
4355;10/07/2020;10;10;0.6;186.7078982;85700;VINS REMY LIBOUREAU;GOOSE;1;6;46.8354;-0.7778;22.6512;6;3.7752
22482;06/10/2020;24;24;1.9008;102.054025;5000;MONTANER;BUD;24;0.33;44.5543;6.1627;23.9601024;7.92;3.025265455
4358;10/07/2020;6;420;25.2;150.689825;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;1;6;46.8354;-0.7778;17.5390992;6;2.9231832
4359;10/07/2020;10;10;0.6;217.4492633;85700;VINS REMY LIBOUREAU;LEFFE RITUEL 9;1;6;46.8354;-0.7778;22.774752;6;3.795792
4360;10/07/2020;4;280;16.8;195.5874479;85700;VINS REMY LIBOUREAU;LEFFE RUBY;1;6;46.8354;-0.7778;22.774752;6;3.795792
4361;10/07/2020;2;140;8.4;167.1285306;85700;VINS REMY LIBOUREAU;HOEGAARDEN ROSEE;1;6;46.8354;-0.7778;19.09908;6;3.18318
4365;13/07/2020;20;20;1.2;224.5997572;59155;LAMBELIN  ;LEFFE ROYALE;1;6;50.5833;3.0667;22.774752;6;3.795792
4367;13/07/2020;1;70;4.2;167.1285306;59155;LAMBELIN  ;HOEGAARDEN ROSEE;1;6;50.5833;3.0667;19.09908;6;3.18318
70569;06/10/2020;770;770;46.2;127.984305;53200;VINOBEER;BUD;1;6;47.7993;-0.721;16.01928;6;2.66988
4393;13/07/2020;1;70;4.2;140.097307;59155;LAMBELIN  ;HOEGAARDEN WHITE;1;6;50.5833;3.0667;16.2896832;6;2.7149472
4395;13/07/2020;1;70;4.2;150.689825;59155;LAMBELIN  ;LEFFE BLONDE;1;6;50.5833;3.0667;17.5390992;6;2.9231832
4417;13/07/2020;10;10;0.6;195.3340351;6340;Maistre (Drap);TRIPLE KARMELIET;1;6;43.7586;7.3188;21.952008;6;3.658668
4419;13/07/2020;40;40;2.4;140.097307;6340;Maistre (Drap);HOEGAARDEN WHITE;1;6;43.7586;7.3188;16.6196448;6;2.7699408
4421;13/07/2020;10;10;0.6;128.264406;6340;Maistre (Drap);KWAK;1;6;43.7586;7.3188;18.0574128;6;3.0095688
4422;13/07/2020;2;140;8.4;150.689825;6340;Maistre (Drap);LEFFE BLONDE;1;6;43.7586;7.3188;17.8943688;6;2.9823948
4427;13/07/2020;10;10;0.792;158.768787;87000;MESPOULET;HOEGAARDEN WHITE;24;0.33;45.8315;1.2578;21.2583168;7.92;2.684130909
4429;13/07/2020;490;490;29.4;150.689825;87000;MESPOULET;LEFFE BLONDE;1;6;45.8315;1.2578;17.5390992;6;2.9231832
4430;13/07/2020;140;140;8.4;140.097307;87000;MESPOULET;HOEGAARDEN WHITE;1;6;45.8315;1.2578;16.2896832;6;2.7149472
4431;13/07/2020;40;40;2.4;195.5874479;87000;MESPOULET;LEFFE RUBY;1;6;45.8315;1.2578;22.774752;6;3.795792
4432;13/07/2020;30;30;1.8;167.1285306;87000;MESPOULET;HOEGAARDEN ROSEE;1;6;45.8315;1.2578;19.09908;6;3.18318
4433;13/07/2020;20;20;1.2;128.264406;87000;MESPOULET;KWAK;1;6;45.8315;1.2578;18.0936;6;3.0156
4442;14/07/2020;1;70;4.2;128.264406;69360;CAVES DU CENTRE;KWAK;1;6;45.6084;4.8102;18.0936;6;3.0156
4444;14/07/2020;2;140;8.4;150.689825;69360;CAVES DU CENTRE;LEFFE BLONDE;1;6;45.6084;4.8102;17.5390992;6;2.9231832
4453;15/07/2020;1;70;4.2;195.5874479;35600;BARRE;LEFFE RUBY;1;6;47.65;-2.0833;22.774752;6;3.795792
4454;15/07/2020;1;70;4.2;128.264406;35600;BARRE;KWAK;1;6;47.65;-2.0833;18.0936;6;3.0156
4478;15/07/2020;30;30;1.8;186.7078982;59199;COUPEZ JEAN;GOOSE;1;6;50.466;3.5001;22.6058976;6;3.7676496
4479;15/07/2020;20;20;1.2;167.1285306;59199;COUPEZ JEAN;HOEGAARDEN ROSEE;1;6;50.466;3.5001;19.266984;6;3.211164
4481;15/07/2020;70;70;4.2;224.5997572;76430;PROXI BOISSONS GRAU;LEFFE ROYALE;1;6;49.5028;0.3603;22.9749696;6;3.8291616
4484;15/07/2020;10;10;0.792;158.768787;76430;PROXI BOISSONS GRAU;HOEGAARDEN WHITE;24;0.33;49.5028;0.3603;21.5405568;7.92;2.719767273
4485;15/07/2020;10;10;0.792;118.1400003;76430;PROXI BOISSONS GRAU;KWAK;24;0.33;49.5028;0.3603;24.6897216;7.92;3.117389091
4488;15/07/2020;10;10;0.6;128.264406;76430;PROXI BOISSONS GRAU;KWAK;1;6;49.5028;0.3603;18.0574128;6;3.0095688
4489;15/07/2020;70;70;4.2;140.097307;76430;PROXI BOISSONS GRAU;HOEGAARDEN WHITE;1;6;49.5028;0.3603;16.6196448;6;2.7699408
4490;15/07/2020;770;770;46.2;150.689825;76430;PROXI BOISSONS GRAU;LEFFE BLONDE;1;6;49.5028;0.3603;17.8943688;6;2.9823948
4491;15/07/2020;10;10;0.6;147.3794093;76430;PROXI BOISSONS GRAU;LEFFE BRUNE;1;6;49.5028;0.3603;19.051956;6;3.175326
4493;15/07/2020;23;23;0.9798;135.3028149;76430;PROXI BOISSONS GRAU;GOOSE;12;0.355;49.5028;0.3603;18.6729408;4.26;4.383319437
4494;15/07/2020;20;20;1.2;186.7078982;76430;PROXI BOISSONS GRAU;GOOSE;1;6;49.5028;0.3603;22.6058976;6;3.7676496
4495;15/07/2020;20;20;1.584;170.7547101;76430;PROXI BOISSONS GRAU;LEFFE RUBY;24;0.33;49.5028;0.3603;25.0098912;7.92;3.157814545
4496;15/07/2020;140;140;8.4;195.5874479;76430;PROXI BOISSONS GRAU;LEFFE RUBY;1;6;49.5028;0.3603;22.9749696;6;3.8291616
4503;15/07/2020;10;10;0.792;186.9042007;34350;BOISSONS DISTRIBUTION;TRIPLE KARMELIET;24;0.33;43.2698;3.2234;28.4544;7.92;3.592727273
4504;15/07/2020;10;10;0.792;118.1400003;34350;BOISSONS DISTRIBUTION;KWAK;24;0.33;43.2698;3.2234;24.7392;7.92;3.123636364
4505;15/07/2020;40;40;2.4;128.264406;95190;LBA LES BRASSERIES D'ALEXANDRE;KWAK;1;6;49.0137;2.4659;18.0936;6;3.0156
4506;15/07/2020;20;20;1.584;171.6145753;95190;LBA LES BRASSERIES D'ALEXANDRE;LEFFE BLONDE;24;0.33;49.0137;2.4659;24.768;7.92;3.127272727
4510;15/07/2020;280;280;16.8;150.689825;95190;LBA LES BRASSERIES D'ALEXANDRE;LEFFE BLONDE;1;6;49.0137;2.4659;18.6984;6;3.1164
4512;15/07/2020;140;140;8.4;195.5874479;95190;LBA LES BRASSERIES D'ALEXANDRE;LEFFE RUBY;1;6;49.0137;2.4659;25.0272;6;4.1712
4534;15/07/2020;140;140;8.4;150.689825;59193;VANDENDRIESSCHE;LEFFE BLONDE;1;6;50.676;2.8451;17.5390992;6;2.9231832
4536;15/07/2020;20;20;1.2;224.5997572;59193;VANDENDRIESSCHE;LEFFE ROYALE;1;6;50.676;2.8451;22.774752;6;3.795792
4538;15/07/2020;10;10;0.6;217.4492633;59193;VANDENDRIESSCHE;LEFFE RITUEL 9;1;6;50.676;2.8451;22.774752;6;3.795792
4542;15/07/2020;70;70;4.2;195.5874479;59193;VANDENDRIESSCHE;LEFFE RUBY;1;6;50.676;2.8451;22.774752;6;3.795792
22280;05/10/2020;20;20;1.2;127.984305;13010;MONTANER;BUD;1;6;43.2789;5.4152;16.272216;6;2.712036
4567;15/07/2020;60;60;5.112;128.5255592;13200;BRASSERIE DU DELTA;CORONA EXTRA;24;0.355;43.6768;4.6303;24.992208;8.52;2.933357746
4571;15/07/2020;10;10;0.6;128.264406;13200;BRASSERIE DU DELTA;KWAK;1;6;43.6768;4.6303;18.0936;6;3.0156
4573;15/07/2020;10;10;0.6;208.8988426;13200;BRASSERIE DU DELTA;LEFFE AMBREE;1;6;43.6768;4.6303;22.4016912;6;3.7336152
4578;15/07/2020;70;70;4.2;195.5874479;13200;BRASSERIE DU DELTA;LEFFE RUBY;1;6;43.6768;4.6303;22.774752;6;3.795792
4579;15/07/2020;10;10;0.6;224.5997572;13200;BRASSERIE DU DELTA;LEFFE ROYALE;1;6;43.6768;4.6303;22.774752;6;3.795792
4580;15/07/2020;70;70;4.2;150.689825;13200;BRASSERIE DU DELTA;LEFFE BLONDE;1;6;43.6768;4.6303;17.5390992;6;2.9231832
4583;15/07/2020;10;10;0.6;167.1285306;13200;BRASSERIE DU DELTA;HOEGAARDEN ROSEE;1;6;43.6768;4.6303;19.09908;6;3.18318
4595;15/07/2020;30;30;2.376;170.7547101;10000;SA  JURA BOISSONS;LEFFE RUBY;24;0.33;48.3;4.0833;24.7854096;7.92;3.129470909
4596;15/07/2020;70;70;4.2;150.689825;10000;SA  JURA BOISSONS;LEFFE BLONDE;1;6;48.3;4.0833;17.5390992;6;2.9231832
4597;15/07/2020;40;40;2.4;208.8988426;10000;SA  JURA BOISSONS;LEFFE AMBREE;1;6;48.3;4.0833;22.4016912;6;3.7336152
4599;15/07/2020;140;140;8.4;137.8512671;10000;SA  JURA BOISSONS;LEFFE LA LEGERE;1;6;48.3;4.0833;16.2462672;6;2.7077112
4604;15/07/2020;70;70;4.2;140.097307;45300;OBD   ;HOEGAARDEN WHITE;1;6;48.0973;2.3173;16.2896832;6;2.7149472
4605;15/07/2020;30;30;1.8;167.1285306;45300;OBD   ;HOEGAARDEN ROSEE;1;6;48.0973;2.3173;19.09908;6;3.18318
4606;15/07/2020;560;560;33.6;150.689825;45300;OBD   ;LEFFE BLONDE;1;6;48.0973;2.3173;17.5390992;6;2.9231832
4607;15/07/2020;140;140;8.4;195.5874479;45300;OBD   ;LEFFE RUBY;1;6;48.0973;2.3173;22.774752;6;3.795792
4608;15/07/2020;30;30;1.8;224.5997572;45300;OBD   ;LEFFE ROYALE;1;6;48.0973;2.3173;22.774752;6;3.795792
4609;15/07/2020;70;70;4.2;128.264406;45300;OBD   ;KWAK;1;6;48.0973;2.3173;18.0936;6;3.0156
4610;15/07/2020;70;70;4.2;195.3340351;45300;OBD   ;TRIPLE KARMELIET;1;6;48.0973;2.3173;21.996;6;3.666
4611;15/07/2020;70;70;4.2;186.7078982;45300;OBD   ;GOOSE;1;6;48.0973;2.3173;22.6512;6;3.7752
4612;15/07/2020;10;10;0.792;170.7547101;45300;OBD   ;LEFFE RUBY;24;0.33;48.0973;2.3173;24.7854096;7.92;3.129470909
4614;15/07/2020;60;60;5.112;128.5255592;45300;OBD   ;CORONA EXTRA;24;0.355;48.0973;2.3173;24.992208;8.52;2.933357746
4631;15/07/2020;490;490;29.4;150.689825;60480;GROUPE ROUQUETTE;LEFFE BLONDE;1;6;49.4818;2.128;17.8943688;6;2.9823948
4633;15/07/2020;40;40;2.4;224.5997572;60480;GROUPE ROUQUETTE;LEFFE ROYALE;1;6;49.4818;2.128;22.9749696;6;3.8291616
4635;15/07/2020;70;70;4.2;167.1285306;60480;GROUPE ROUQUETTE;HOEGAARDEN ROSEE;1;6;49.4818;2.128;19.266984;6;3.211164
4636;15/07/2020;20;20;1.584;171.6145753;60480;GROUPE ROUQUETTE;LEFFE BLONDE;24;0.33;49.4818;2.128;23.628672;7.92;2.983418182
4640;15/07/2020;20;20;1.2;217.4492633;60480;GROUPE ROUQUETTE;LEFFE RITUEL 9;1;6;49.4818;2.128;22.9749696;6;3.8291616
4641;15/07/2020;10;10;0.792;170.7547101;60480;GROUPE ROUQUETTE;LEFFE RUBY;24;0.33;49.4818;2.128;25.0098912;7.92;3.157814545
4643;15/07/2020;10;10;0.792;118.1400003;60480;GROUPE ROUQUETTE;KWAK;24;0.33;49.4818;2.128;24.6897216;7.92;3.117389091
4645;15/07/2020;70;70;4.2;128.264406;60480;GROUPE ROUQUETTE;KWAK;1;6;49.4818;2.128;18.0574128;6;3.0095688
4646;15/07/2020;70;70;4.2;195.3340351;60480;GROUPE ROUQUETTE;TRIPLE KARMELIET;1;6;49.4818;2.128;21.952008;6;3.658668
4656;15/07/2020;280;280;16.8;150.689825;91420;OBD   ;LEFFE BLONDE;1;6;48.7038;2.3391;17.5390992;6;2.9231832
4658;15/07/2020;30;30;2.376;170.7547101;91420;OBD   ;LEFFE RUBY;24;0.33;48.7038;2.3391;24.7854096;7.92;3.129470909
4659;15/07/2020;60;60;4.752;158.768787;91420;OBD   ;HOEGAARDEN WHITE;24;0.33;48.7038;2.3391;21.2583168;7.92;2.684130909
4679;15/07/2020;30;30;1.8;186.7078982;69800;RAD;GOOSE;1;6;45.6961;4.9389;22.6512;6;3.7752
4682;15/07/2020;70;70;4.2;208.8988426;69800;RAD;LEFFE AMBREE;1;6;45.6961;4.9389;22.4016912;6;3.7336152
4683;15/07/2020;10;10;0.6;217.4492633;69800;RAD;LEFFE RITUEL 9;1;6;45.6961;4.9389;22.774752;6;3.795792
4686;15/07/2020;70;70;4.2;167.1285306;69800;RAD;HOEGAARDEN ROSEE;1;6;45.6961;4.9389;19.09908;6;3.18318
4692;15/07/2020;10;10;0.792;170.7547101;35600;BARRE;LEFFE RUBY;24;0.33;47.65;-2.0833;24.7854096;7.92;3.129470909
4693;15/07/2020;10;10;0.792;186.9042007;35600;BARRE;TRIPLE KARMELIET;24;0.33;47.65;-2.0833;28.4544;7.92;3.592727273
4694;15/07/2020;30;30;1.8;211.631664;35600;BARRE;LEFFE ROYALE;1;6;47.65;-2.0833;22.774752;6;3.795792
4695;15/07/2020;30;30;1.8;167.1285306;35600;BARRE;HOEGAARDEN ROSEE;1;6;47.65;-2.0833;19.09908;6;3.18318
4718;15/07/2020;60;60;4.752;158.768787;83480;MONTANER;HOEGAARDEN WHITE;24;0.33;43.45;6.6833;21.5405568;7.92;2.719767273
4738;15/07/2020;6;420;25.2;195.5874479;2500;B.B.C.D. (Hirson);LEFFE RUBY;1;6;49.827;4.2107;22.9749696;6;3.8291616
4740;15/07/2020;280;280;16.8;140.097307;2500;B.B.C.D. (Hirson);HOEGAARDEN WHITE;1;6;49.827;4.2107;16.6196448;6;2.7699408
4742;15/07/2020;210;210;12.6;167.1285306;2500;B.B.C.D. (Hirson);HOEGAARDEN ROSEE;1;6;49.827;4.2107;19.266984;6;3.211164
4745;15/07/2020;60;60;4.752;170.7547101;2500;B.B.C.D. (Hirson);LEFFE RUBY;24;0.33;49.827;4.2107;25.0098912;7.92;3.157814545
4746;15/07/2020;210;210;12.6;128.264406;2500;B.B.C.D. (Hirson);KWAK;1;6;49.827;4.2107;18.0574128;6;3.0095688
4748;15/07/2020;140;140;8.4;140.097307;83480;MONTANER;HOEGAARDEN WHITE;1;6;43.45;6.6833;16.6196448;6;2.7699408
4749;15/07/2020;280;280;16.8;150.689825;83480;MONTANER;LEFFE BLONDE;1;6;43.45;6.6833;17.8943688;6;2.9823948
4754;15/07/2020;30;30;1.8;167.1285306;83480;MONTANER;HOEGAARDEN ROSEE;1;6;43.45;6.6833;19.266984;6;3.211164
4755;15/07/2020;240;240;19.008;171.6145753;83480;MONTANER;LEFFE BLONDE;24;0.33;43.45;6.6833;23.628672;7.92;2.983418182
4759;15/07/2020;30;30;1.8;195.5874479;83480;MONTANER;LEFFE RUBY;1;6;43.45;6.6833;22.9749696;6;3.8291616
4761;15/07/2020;10;10;0.6;224.5997572;83480;MONTANER;LEFFE ROYALE;1;6;43.45;6.6833;22.9749696;6;3.8291616
4763;15/07/2020;70;70;4.2;217.4492633;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE RITUEL 9;1;6;47.5382;6.4026;22.774752;6;3.795792
4764;15/07/2020;70;70;4.2;211.631664;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE ROYALE;1;6;47.5382;6.4026;22.774752;6;3.795792
4765;15/07/2020;70;70;4.2;224.5997572;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE ROYALE;1;6;47.5382;6.4026;22.774752;6;3.795792
4767;15/07/2020;140;140;8.4;208.8988426;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE AMBREE;1;6;47.5382;6.4026;22.4016912;6;3.7336152
4768;15/07/2020;70;70;4.2;195.3340351;70110;DAMIDEAUX MICHEL BOISSONS;TRIPLE KARMELIET;1;6;47.5382;6.4026;21.996;6;3.666
4769;15/07/2020;280;280;16.8;167.1285306;70110;DAMIDEAUX MICHEL BOISSONS;HOEGAARDEN ROSEE;1;6;47.5382;6.4026;19.09908;6;3.18318
4770;15/07/2020;350;350;21;140.097307;70110;DAMIDEAUX MICHEL BOISSONS;HOEGAARDEN WHITE;1;6;47.5382;6.4026;16.2896832;6;2.7149472
4772;15/07/2020;140;140;8.4;186.7078982;70110;DAMIDEAUX MICHEL BOISSONS;GOOSE;1;6;47.5382;6.4026;22.6512;6;3.7752
4775;15/07/2020;10;10;0.792;170.7547101;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE RUBY;24;0.33;47.5382;6.4026;24.7854096;7.92;3.129470909
22347;05/10/2020;20;20;1.2;127.984305;34070;MONTANER;BUD;1;6;43.6109;3.8772;16.272216;6;2.712036
4782;15/07/2020;140;140;8.4;150.689825;69800;RAD;LEFFE BLONDE;1;6;45.6961;4.9389;17.5390992;6;2.9231832
4786;15/07/2020;1;60;4.752;171.6145753;92230;France BOISSONS;LEFFE BLONDE;24;0.33;48.9333;2.3;23.950656;7.92;3.024072727
4791;15/07/2020;10;10;0.792;186.9042007;92230;France BOISSONS;TRIPLE KARMELIET;24;0.33;48.9333;2.3;28.4544;7.92;3.592727273
4792;15/07/2020;1;70;4.2;140.097307;92230;France BOISSONS;HOEGAARDEN WHITE;1;6;48.9333;2.3;16.845408;6;2.807568
4793;15/07/2020;1;60;4.752;118.1400003;92230;France BOISSONS;KWAK;24;0.33;48.9333;2.3;24.7392;7.92;3.123636364
4794;15/07/2020;1;70;4.2;195.5874479;92230;France BOISSONS;LEFFE RUBY;1;6;48.9333;2.3;24.1011936;6;4.0168656
4798;15/07/2020;140;140;8.4;186.7078982;14730;PROXI BOISSONS GRAU;GOOSE;1;6;49.1816;-0.2839;22.6058976;6;3.7676496
4800;15/07/2020;840;840;50.4;195.5874479;14730;PROXI BOISSONS GRAU;LEFFE RUBY;1;6;49.1816;-0.2839;22.9749696;6;3.8291616
4802;15/07/2020;420;420;25.2;195.3340351;14730;PROXI BOISSONS GRAU;TRIPLE KARMELIET;1;6;49.1816;-0.2839;21.952008;6;3.658668
4804;15/07/2020;140;140;8.4;217.4492633;14730;PROXI BOISSONS GRAU;LEFFE RITUEL 9;1;6;49.1816;-0.2839;22.9749696;6;3.8291616
4806;15/07/2020;140;140;8.4;167.1285306;14730;PROXI BOISSONS GRAU;HOEGAARDEN ROSEE;1;6;49.1816;-0.2839;19.266984;6;3.211164
4808;15/07/2020;140;140;8.4;211.631664;14730;PROXI BOISSONS GRAU;LEFFE ROYALE;1;6;49.1816;-0.2839;22.9749696;6;3.8291616
4809;15/07/2020;70;70;4.2;186.7078982;51100;SOREDIS;GOOSE;1;6;49.25;4.0333;22.6512;6;3.7752
4811;15/07/2020;560;560;33.6;167.1285306;51100;SOREDIS;HOEGAARDEN ROSEE;1;6;49.25;4.0333;19.09908;6;3.18318
4812;15/07/2020;210;210;12.6;128.264406;51100;SOREDIS;KWAK;1;6;49.25;4.0333;18.0936;6;3.0156
4815;15/07/2020;350;350;21;150.689825;51100;SOREDIS;LEFFE BLONDE;1;6;49.25;4.0333;17.5390992;6;2.9231832
22385;05/10/2020;10;10;0.6;127.984305;64160;PYRENEES BOISSONS;BUD;1;6;43.3833;-0.2833;15.7747752;6;2.6291292
